Day,Lat,Lon,Tmax
20,19.5,90.5,2.87
20,19.5,91.5,-1.75
20,19.5,92.5,-1.44
20,19.5,93.5,0.19
20,19.5,94.5,1.47
20,20.5,68.5,2.5
20,20.5,69.5,2.24
20,20.5,70.5,1
20,20.5,71.5,2.56
20,20.5,72.5,1.4
20,20.5,73.5,2.07
20,20.5,74.5,0.03
20,20.5,75.5,0.29
20,20.5,76.5,-0.55
20,20.5,77.5,-0.21
20,20.5,78.5,0.04
20,20.5,79.5,0.43
20,20.5,80.5,-0.12
20,20.5,81.5,0.77
20,20.5,82.5,0.18
20,20.5,83.5,0.4
20,20.5,84.5,1.94
20,20.5,85.5,0.58
20,20.5,86.5,0.6
20,20.5,87.5,1.32
20,20.5,88.5,6.03
20,20.5,91.5,-0.47
20,20.5,92.5,-0.35
20,20.5,93.5,-0.07
20,20.5,94.5,0.75
20,21.5,68.5,1.2
20,21.5,69.5,2.22
20,21.5,70.5,1.31
20,21.5,71.5,1.13
20,21.5,72.5,-0.23
20,21.5,73.5,-0.18
20,21.5,74.5,0.57
20,21.5,75.5,0.66
20,21.5,76.5,0.38
20,21.5,77.5,-1.44
20,21.5,78.5,0.62
20,21.5,79.5,-1.47
20,21.5,80.5,0.54
20,21.5,81.5,0.8
20,21.5,82.5,0.01
20,21.5,83.5,2.35
20,21.5,84.5,0.28
20,21.5,85.5,-0.08
20,21.5,86.5,3.15
20,21.5,87.5,2.36
20,21.5,88.5,2.3
20,21.5,91.5,0.89
20,21.5,92.5,0.84
20,21.5,93.5,0.7
20,22.5,69.5,2.77
20,22.5,70.5,1.5
20,22.5,71.5,0.47
20,22.5,72.5,1.57
20,22.5,73.5,1.99
20,22.5,74.5,0.92
20,22.5,75.5,0.05
20,22.5,76.5,-0.06
20,22.5,77.5,0.23
20,22.5,78.5,0.56
20,22.5,79.5,-0.75
20,22.5,80.5,0.25
20,22.5,81.5,0.43
20,22.5,82.5,-1.67
20,22.5,83.5,0.46
20,22.5,84.5,0
20,22.5,85.5,1.18
20,22.5,86.5,6.04
20,22.5,87.5,1.21
20,22.5,88.5,0.33
20,22.5,92.5,1.14
20,23.5,69.5,1.59
20,23.5,70.5,1.68
20,23.5,71.5,2.45
20,23.5,72.5,1.61
20,23.5,73.5,1.62
20,23.5,74.5,-0.16
20,23.5,75.5,0.27
20,23.5,76.5,-0.13
20,23.5,77.5,-1.72
20,23.5,78.5,-2.3
20,23.5,79.5,-2.41
20,23.5,80.5,-1.07
20,23.5,81.5,-1.8
20,23.5,82.5,-0.51
20,23.5,83.5,-0.33
20,23.5,84.5,1.69
20,23.5,85.5,3.54
20,23.5,86.5,5.07
20,23.5,87.5,1.93
20,23.5,88.5,1.33
20,24.5,70.5,2.53
20,24.5,71.5,2.38
20,24.5,72.5,3.3
20,24.5,73.5,2.13
20,24.5,74.5,0.48
20,24.5,75.5,0.34
20,24.5,76.5,-0.85
20,24.5,77.5,-1.52
20,24.5,78.5,-0.45
20,24.5,79.5,-1.44
20,24.5,80.5,1.84
20,24.5,81.5,-1.03
20,24.5,82.5,-0.49
20,24.5,83.5,3.76
20,24.5,84.5,3.3
20,24.5,85.5,2.19
20,24.5,86.5,3.59
20,25.5,72.5,3.91
20,25.5,73.5,2.61
20,25.5,74.5,0.35
20,25.5,75.5,-0.55
20,25.5,76.5,-0.5
20,25.5,77.5,-0.61
20,25.5,78.5,-0.18
20,25.5,79.5,1.88
20,25.5,80.5,0.85
20,25.5,81.5,2.87
20,25.5,82.5,2.32
20,25.5,83.5,3.84
20,25.5,84.5,2.83
20,25.5,85.5,1.25
20,26.5,72.5,1.43
20,26.5,73.5,1.36
20,26.5,74.5,0.15
20,26.5,75.5,-1.11
20,26.5,76.5,0.32
20,26.5,77.5,0.59
20,26.5,78.5,0.08
20,26.5,79.5,-0.58
20,26.5,80.5,1.72
20,26.5,81.5,1.5
20,26.5,82.5,2.48
20,26.5,83.5,3.29
20,26.5,84.5,2.47
20,27.5,73.5,1.88
20,27.5,74.5,0.33
20,27.5,75.5,-0.37
20,27.5,76.5,-0.81
20,27.5,77.5,-0.35
20,27.5,78.5,-0.69
20,27.5,79.5,-0.85
20,27.5,80.5,1.31
20,27.5,81.5,1.02
20,27.5,82.5,0.93
20,27.5,83.5,0.53
20,28.5,73.5,2.28
20,28.5,74.5,1.4
20,28.5,75.5,0.1
20,28.5,76.5,-0.77
20,28.5,77.5,-1.56
20,28.5,78.5,-1.37
20,28.5,79.5,-0.32
20,28.5,80.5,0.7
20,28.5,81.5,0.78
20,28.5,82.5,1.34
20,29.5,73.5,1.51
20,29.5,74.5,1.58
20,29.5,75.5,0.72
20,29.5,76.5,-0.25
20,29.5,77.5,-1.57
20,29.5,78.5,-1.23
20,29.5,79.5,-0.19
20,29.5,80.5,0.11
20,30.5,74.5,1.45
20,30.5,75.5,1.9
20,30.5,76.5,1.14
20,30.5,77.5,2.58
20,30.5,78.5,-1.55
20,30.5,79.5,-0.06
20,30.5,80.5,0.07
20,31.5,74.5,0.44
20,31.5,75.5,1.89
20,31.5,76.5,0.09
20,31.5,77.5,0.48
20,31.5,78.5,-1.75
20,31.5,79.5,-0.55
20,31.5,80.5,1.22
20,32.5,74.5,-1.11
20,32.5,75.5,2.48
20,32.5,76.5,1.8
20,32.5,77.5,-2.77
20,32.5,78.5,-0.06
20,32.5,79.5,2.57
20,32.5,80.5,2.4
20,32.5,92.5,-0.77
20,33.5,72.5,-0.76
20,33.5,75.5,-2.24
20,33.5,76.5,-3.86
20,33.5,77.5,0
20,33.5,78.5,-1.31
20,33.5,79.5,1.12
20,33.5,92.5,0.11
20,34.5,75.5,-1.35
20,34.5,76.5,-2.09
20,34.5,77.5,1.1
20,34.5,78.5,1.57
20,34.5,79.5,1.37
20,34.5,92.5,-0.09
20,35.5,76.5,-0.24
20,35.5,77.5,-0.83
20,35.5,78.5,-0.79
20,35.5,79.5,1.59
20,35.5,92.5,0.31
20,36.5,73.5,-0.08
20,36.5,76.5,-0.89
20,36.5,77.5,0.51
20,36.5,78.5,0.04
21,8.5,72.5,4.54
21,8.5,73.5,3.32
21,8.5,74.5,4.58
21,8.5,75.5,6.34
21,8.5,78.5,-0.31
21,9.5,73.5,4.24
21,9.5,74.5,3.52
21,9.5,75.5,3.95
21,9.5,76.5,2.86
21,9.5,77.5,3.21
21,9.5,78.5,2.74
21,9.5,79.5,-1.68
21,10.5,73.5,6.91
21,10.5,74.5,4.5
21,10.5,75.5,1.57
21,10.5,76.5,1.74
21,10.5,77.5,1.95
21,10.5,78.5,-0.25
21,10.5,79.5,0.32
21,11.5,73.5,5.47
21,11.5,74.5,4.11
21,11.5,75.5,-4.5
21,11.5,76.5,2.31
21,11.5,77.5,1.42
21,11.5,78.5,0.14
21,11.5,79.5,2.97
21,12.5,74.5,-5.72
21,12.5,75.5,-3.53
21,12.5,76.5,-0.73
21,12.5,77.5,1.58
21,12.5,78.5,2.9
21,12.5,79.5,1.26
21,13.5,74.5,0.37
21,13.5,75.5,-0.59
21,13.5,76.5,1.92
21,13.5,77.5,3.95
21,13.5,78.5,4.95
21,13.5,79.5,2.78
21,14.5,73.5,0.64
21,14.5,74.5,0.59
21,14.5,75.5,1.1
21,14.5,76.5,-1.19
21,14.5,77.5,0.8
21,14.5,78.5,1.95
21,14.5,79.5,0.95
21,14.5,80.5,2.14
21,15.5,72.5,1.03
21,15.5,73.5,0.08
21,15.5,74.5,0.01
21,15.5,75.5,-0.49
21,15.5,76.5,0.36
21,15.5,77.5,-1.04
21,15.5,78.5,-0.93
21,15.5,79.5,-1.31
21,15.5,80.5,0.47
21,15.5,94.5,0.54
21,15.5,95.5,0.54
21,15.5,96.5,0.62
21,16.5,70.5,0.82
21,16.5,71.5,0.72
21,16.5,72.5,0.41
21,16.5,73.5,0.65
21,16.5,74.5,0.59
21,16.5,75.5,1.04
21,16.5,76.5,1.4
21,16.5,77.5,0.53
21,16.5,78.5,0.39
21,16.5,79.5,-1.64
21,16.5,80.5,-1.56
21,16.5,81.5,-1.67
21,16.5,88.5,1.72
21,16.5,91.5,0.74
21,16.5,92.5,1.14
21,16.5,93.5,0.93
21,16.5,94.5,1.06
21,16.5,95.5,0.75
21,16.5,96.5,1.01
21,17.5,69.5,-0.45
21,17.5,70.5,-0.37
21,17.5,71.5,-0.25
21,17.5,72.5,0.47
21,17.5,73.5,0.27
21,17.5,74.5,1.07
21,17.5,75.5,1.25
21,17.5,76.5,0.12
21,17.5,77.5,0.22
21,17.5,78.5,0.47
21,17.5,79.5,0.27
21,17.5,80.5,-0.34
21,17.5,81.5,0.22
21,17.5,82.5,0.73
21,17.5,83.5,0.31
21,17.5,84.5,0.9
21,17.5,88.5,0.49
21,17.5,89.5,-2.82
21,17.5,90.5,-2.86
21,17.5,91.5,-0.68
21,17.5,92.5,0.87
21,17.5,93.5,1.06
21,17.5,94.5,0.58
21,17.5,95.5,0.62
21,17.5,96.5,0.68
21,18.5,70.5,-0.73
21,18.5,71.5,-1.1
21,18.5,72.5,-1.1
21,18.5,73.5,0.36
21,18.5,74.5,0.88
21,18.5,75.5,0.3
21,18.5,76.5,1.08
21,18.5,77.5,-0.23
21,18.5,78.5,0.03
21,18.5,79.5,-0.57
21,18.5,80.5,-1.26
21,18.5,81.5,-1.05
21,18.5,82.5,0.83
21,18.5,83.5,0.74
21,18.5,84.5,0.68
21,18.5,85.5,0.61
21,18.5,86.5,1.58
21,18.5,87.5,-1.41
21,18.5,88.5,-2.58
21,18.5,89.5,1.68
21,18.5,90.5,-2.83
21,18.5,91.5,-2.15
21,18.5,92.5,0.24
21,18.5,93.5,1.04
21,18.5,94.5,1.01
21,18.5,95.5,0.86
21,19.5,70.5,0.69
21,19.5,71.5,1.5
21,19.5,72.5,1.52
21,19.5,73.5,-0.42
21,19.5,74.5,0.59
21,19.5,75.5,0.43
21,19.5,76.5,0.01
21,19.5,77.5,0.44
21,19.5,78.5,0.08
21,19.5,79.5,0.03
21,19.5,80.5,-0.41
21,19.5,81.5,-0.73
21,19.5,82.5,-0.79
21,19.5,83.5,-0.28
21,19.5,84.5,0.36
21,19.5,85.5,-0.02
21,19.5,86.5,0.55
21,19.5,87.5,1.43
21,19.5,88.5,3.72
21,19.5,90.5,2.51
21,19.5,91.5,-1.96
21,19.5,92.5,-1.48
21,19.5,93.5,0.38
21,19.5,94.5,1.66
21,20.5,68.5,2.94
21,20.5,69.5,2.78
21,20.5,70.5,1.68
21,20.5,71.5,2.97
21,20.5,72.5,1.67
21,20.5,73.5,2.24
21,20.5,74.5,0.5
21,20.5,75.5,0.64
21,20.5,76.5,-0.17
21,20.5,77.5,0.07
21,20.5,78.5,0.36
21,20.5,79.5,0.93
21,20.5,80.5,0.2
21,20.5,81.5,0.82
21,20.5,82.5,0.02
21,20.5,83.5,-0.48
21,20.5,84.5,0.69
21,20.5,85.5,0.02
21,20.5,86.5,0.15
21,20.5,87.5,0.39
21,20.5,88.5,4.97
21,20.5,91.5,-0.74
21,20.5,92.5,-0.34
21,20.5,93.5,0
21,20.5,94.5,0.84
21,21.5,68.5,1.69
21,21.5,69.5,2.82
21,21.5,70.5,2
21,21.5,71.5,1.53
21,21.5,72.5,-0.1
21,21.5,73.5,-0.25
21,21.5,74.5,0.79
21,21.5,75.5,1.27
21,21.5,76.5,1.08
21,21.5,77.5,-0.81
21,21.5,78.5,0.92
21,21.5,79.5,-1.15
21,21.5,80.5,0.24
21,21.5,81.5,0.39
21,21.5,82.5,-0.25
21,21.5,83.5,1.64
21,21.5,84.5,-0.06
21,21.5,85.5,-0.18
21,21.5,86.5,2.8
21,21.5,87.5,1.82
21,21.5,88.5,1.49
21,21.5,91.5,0.6
21,21.5,92.5,0.54
21,21.5,93.5,0.77
21,22.5,69.5,3.55
21,22.5,70.5,2.31
21,22.5,71.5,1.16
21,22.5,72.5,1.66
21,22.5,73.5,1.91
21,22.5,74.5,1.35
21,22.5,75.5,0.96
21,22.5,76.5,0.87
21,22.5,77.5,1.24
21,22.5,78.5,1.07
21,22.5,79.5,-0.85
21,22.5,80.5,0.43
21,22.5,81.5,0.21
21,22.5,82.5,-1.61
21,22.5,83.5,0.66
21,22.5,84.5,0.39
21,22.5,85.5,1.29
21,22.5,86.5,5.67
21,22.5,87.5,0.89
21,22.5,88.5,-0.21
21,22.5,92.5,1.25
21,23.5,69.5,1.91
21,23.5,70.5,2.45
21,23.5,71.5,3.29
21,23.5,72.5,1.59
21,23.5,73.5,1.53
21,23.5,74.5,0.39
21,23.5,75.5,1.06
21,23.5,76.5,1.04
21,23.5,77.5,-0.24
21,23.5,78.5,-1.88
21,23.5,79.5,-2.04
21,23.5,80.5,-0.51
21,23.5,81.5,-1.19
21,23.5,82.5,-0.03
21,23.5,83.5,0.24
21,23.5,84.5,2
21,23.5,85.5,3.26
21,23.5,86.5,4.55
21,23.5,87.5,1.55
21,23.5,88.5,1.01
21,24.5,70.5,2.89
21,24.5,71.5,2.48
21,24.5,72.5,3.12
21,24.5,73.5,2.23
21,24.5,74.5,1.08
21,24.5,75.5,1.36
21,24.5,76.5,0.41
21,24.5,77.5,-0.32
21,24.5,78.5,-0.19
21,24.5,79.5,-0.86
21,24.5,80.5,2.78
21,24.5,81.5,-0.38
21,24.5,82.5,-0.35
21,24.5,83.5,4.29
21,24.5,84.5,3.77
21,24.5,85.5,1.66
21,24.5,86.5,2.83
21,25.5,72.5,4.26
21,25.5,73.5,2.98
21,25.5,74.5,1.25
21,25.5,75.5,0.76
21,25.5,76.5,0.51
21,25.5,77.5,0.04
21,25.5,78.5,0.43
21,25.5,79.5,2.45
21,25.5,80.5,1.47
21,25.5,81.5,3.13
21,25.5,82.5,2.21
21,25.5,83.5,4.08
21,25.5,84.5,3.18
21,25.5,85.5,1.01
21,26.5,72.5,1.75
21,26.5,73.5,1.54
21,26.5,74.5,0.87
21,26.5,75.5,0.27
21,26.5,76.5,1.19
21,26.5,77.5,1.24
21,26.5,78.5,0.29
21,26.5,79.5,-0.28
21,26.5,80.5,2.19
21,26.5,81.5,1.69
21,26.5,82.5,2.73
21,26.5,83.5,3.46
21,26.5,84.5,2.72
21,27.5,73.5,2.14
21,27.5,74.5,0.93
21,27.5,75.5,0.55
21,27.5,76.5,-0.37
21,27.5,77.5,-0.15
21,27.5,78.5,-0.33
21,27.5,79.5,-0.44
21,27.5,80.5,1.64
21,27.5,81.5,1.25
21,27.5,82.5,1.04
21,27.5,83.5,0.65
21,28.5,73.5,2.48
21,28.5,74.5,2.09
21,28.5,75.5,0.85
21,28.5,76.5,-0.6
21,28.5,77.5,-1.32
21,28.5,78.5,-1.01
21,28.5,79.5,0.14
21,28.5,80.5,1.18
21,28.5,81.5,1.17
21,28.5,82.5,1.48
21,29.5,73.5,1.74
21,29.5,74.5,2.46
21,29.5,75.5,1.47
21,29.5,76.5,-0.19
21,29.5,77.5,-1.57
21,29.5,78.5,-1.02
21,29.5,79.5,-0.04
21,29.5,80.5,0.04
21,30.5,74.5,2.23
21,30.5,75.5,2.47
21,30.5,76.5,1.16
21,30.5,77.5,2.2
21,30.5,78.5,-1.72
21,30.5,79.5,-0.21
21,30.5,80.5,-0.34
21,31.5,74.5,0.67
21,31.5,75.5,2.28
21,31.5,76.5,0.22
21,31.5,77.5,-0.06
21,31.5,78.5,-2.14
21,31.5,79.5,-1.14
21,31.5,80.5,0.68
21,32.5,74.5,-0.9
21,32.5,75.5,2.64
21,32.5,76.5,1.73
21,32.5,77.5,-3.08
21,32.5,78.5,-0.56
21,32.5,79.5,1.86
21,32.5,80.5,1.81
21,32.5,92.5,-1.19
21,33.5,72.5,-0.7
21,33.5,75.5,-3.04
21,33.5,76.5,-4.72
21,33.5,77.5,-0.33
21,33.5,78.5,-1.7
21,33.5,79.5,0.6
21,33.5,92.5,-0.42
21,34.5,75.5,-1.91
21,34.5,76.5,-2.94
21,34.5,77.5,0.84
21,34.5,78.5,1.31
21,34.5,79.5,0.97
21,34.5,92.5,-0.56
21,35.5,76.5,-0.68
21,35.5,77.5,-1.44
21,35.5,78.5,-1.23
21,35.5,79.5,1.15
21,35.5,92.5,0.03
21,36.5,73.5,0.04
21,36.5,76.5,-1.15
21,36.5,77.5,-0.01
21,36.5,78.5,-0.34
22,8.5,72.5,4.51
22,8.5,73.5,3.14
22,8.5,74.5,4.26
22,8.5,75.5,5.77
22,8.5,78.5,-0.86
22,9.5,73.5,3.58
22,9.5,74.5,2.79
22,9.5,75.5,3.25
22,9.5,76.5,2.26
22,9.5,77.5,2.8
22,9.5,78.5,2.6
22,9.5,79.5,-1.87
22,10.5,73.5,5.99
22,10.5,74.5,3.51
22,10.5,75.5,0.86
22,10.5,76.5,1.46
22,10.5,77.5,1.91
22,10.5,78.5,-0.14
22,10.5,79.5,0.43
22,11.5,73.5,4.54
22,11.5,74.5,3.27
22,11.5,75.5,-4.55
22,11.5,76.5,2.4
22,11.5,77.5,1.29
22,11.5,78.5,0.19
22,11.5,79.5,2.68
22,12.5,74.5,-6.38
22,12.5,75.5,-3.3
22,12.5,76.5,-0.61
22,12.5,77.5,1.55
22,12.5,78.5,2.6
22,12.5,79.5,1.24
22,13.5,74.5,-0.23
22,13.5,75.5,-1.21
22,13.5,76.5,2.19
22,13.5,77.5,4.41
22,13.5,78.5,5.32
22,13.5,79.5,2.86
22,14.5,73.5,0.56
22,14.5,74.5,0.69
22,14.5,75.5,1
22,14.5,76.5,-0.79
22,14.5,77.5,1.51
22,14.5,78.5,2.27
22,14.5,79.5,1.27
22,14.5,80.5,2.4
22,15.5,72.5,0.91
22,15.5,73.5,0.26
22,15.5,74.5,0.04
22,15.5,75.5,-0.24
22,15.5,76.5,0.61
22,15.5,77.5,-0.57
22,15.5,78.5,-0.29
22,15.5,79.5,-0.64
22,15.5,80.5,1.02
22,15.5,94.5,0.84
22,15.5,95.5,0.59
22,15.5,96.5,-0.05
22,16.5,70.5,1.18
22,16.5,71.5,1
22,16.5,72.5,0.65
22,16.5,73.5,0.79
22,16.5,74.5,0.7
22,16.5,75.5,0.97
22,16.5,76.5,1.39
22,16.5,77.5,0.71
22,16.5,78.5,0.88
22,16.5,79.5,-1.16
22,16.5,80.5,-1.04
22,16.5,81.5,-1.11
22,16.5,88.5,1.79
22,16.5,91.5,0.74
22,16.5,92.5,1.11
22,16.5,93.5,1.26
22,16.5,94.5,1.52
22,16.5,95.5,0.98
22,16.5,96.5,1.27
22,17.5,69.5,0.26
22,17.5,70.5,0.15
22,17.5,71.5,0.17
22,17.5,72.5,0.89
22,17.5,73.5,0.61
22,17.5,74.5,1.19
22,17.5,75.5,1.23
22,17.5,76.5,0.33
22,17.5,77.5,0.3
22,17.5,78.5,0.89
22,17.5,79.5,0.8
22,17.5,80.5,0.33
22,17.5,81.5,0.62
22,17.5,82.5,1.18
22,17.5,83.5,1.3
22,17.5,84.5,1.9
22,17.5,88.5,0.44
22,17.5,89.5,-2.65
22,17.5,90.5,-2.49
22,17.5,91.5,0.09
22,17.5,92.5,1.61
22,17.5,93.5,1.48
22,17.5,94.5,0.89
22,17.5,95.5,0.59
22,17.5,96.5,1.16
22,18.5,70.5,0.14
22,18.5,71.5,-0.25
22,18.5,72.5,-0.58
22,18.5,73.5,1.08
22,18.5,74.5,1.5
22,18.5,75.5,0.85
22,18.5,76.5,1.67
22,18.5,77.5,0.22
22,18.5,78.5,0.25
22,18.5,79.5,-0.37
22,18.5,80.5,-0.62
22,18.5,81.5,-0.36
22,18.5,82.5,1.43
22,18.5,83.5,1.76
22,18.5,84.5,1.62
22,18.5,85.5,1.19
22,18.5,86.5,2.34
22,18.5,87.5,-1.08
22,18.5,88.5,-2.48
22,18.5,89.5,1.93
22,18.5,90.5,-2.15
22,18.5,91.5,-1.72
22,18.5,92.5,0.28
22,18.5,93.5,0.91
22,18.5,94.5,0.7
22,18.5,95.5,0.76
22,19.5,70.5,1.26
22,19.5,71.5,1.91
22,19.5,72.5,2.06
22,19.5,73.5,0.3
22,19.5,74.5,1.07
22,19.5,75.5,0.86
22,19.5,76.5,0.53
22,19.5,77.5,0.95
22,19.5,78.5,0.31
22,19.5,79.5,-0.11
22,19.5,80.5,-0.14
22,19.5,81.5,-0.11
22,19.5,82.5,-0.15
22,19.5,83.5,0.73
22,19.5,84.5,1.47
22,19.5,85.5,1.03
22,19.5,86.5,1.01
22,19.5,87.5,1.26
22,19.5,88.5,3.75
22,19.5,90.5,2.53
22,19.5,91.5,-1.75
22,19.5,92.5,-1.83
22,19.5,93.5,-0.08
22,19.5,94.5,1.57
22,20.5,68.5,3.18
22,20.5,69.5,2.9
22,20.5,70.5,1.77
22,20.5,71.5,2.75
22,20.5,72.5,1.72
22,20.5,73.5,2.67
22,20.5,74.5,0.9
22,20.5,75.5,1.26
22,20.5,76.5,0.34
22,20.5,77.5,0.59
22,20.5,78.5,0.96
22,20.5,79.5,1.28
22,20.5,80.5,0.9
22,20.5,81.5,1.61
22,20.5,82.5,0.64
22,20.5,83.5,0.49
22,20.5,84.5,1.42
22,20.5,85.5,0.91
22,20.5,86.5,0.47
22,20.5,87.5,0.23
22,20.5,88.5,4.35
22,20.5,91.5,-0.45
22,20.5,92.5,-0.77
22,20.5,93.5,-0.51
22,20.5,94.5,0.83
22,21.5,68.5,1.74
22,21.5,69.5,2.87
22,21.5,70.5,1.68
22,21.5,71.5,1.22
22,21.5,72.5,-0.24
22,21.5,73.5,-0.13
22,21.5,74.5,1.32
22,21.5,75.5,1.55
22,21.5,76.5,1.35
22,21.5,77.5,-0.05
22,21.5,78.5,1.82
22,21.5,79.5,-0.18
22,21.5,80.5,1.35
22,21.5,81.5,1.25
22,21.5,82.5,0.56
22,21.5,83.5,2.47
22,21.5,84.5,0.61
22,21.5,85.5,0.3
22,21.5,86.5,2.75
22,21.5,87.5,1.02
22,21.5,88.5,0.63
22,21.5,91.5,0.84
22,21.5,92.5,0.42
22,21.5,93.5,0.6
22,22.5,69.5,3.2
22,22.5,70.5,1.98
22,22.5,71.5,0.49
22,22.5,72.5,1.56
22,22.5,73.5,1.97
22,22.5,74.5,1.75
22,22.5,75.5,1.32
22,22.5,76.5,1.42
22,22.5,77.5,1.82
22,22.5,78.5,2.03
22,22.5,79.5,0.24
22,22.5,80.5,1.09
22,22.5,81.5,0.88
22,22.5,82.5,-1.25
22,22.5,83.5,1.16
22,22.5,84.5,0.73
22,22.5,85.5,1.57
22,22.5,86.5,4.96
22,22.5,87.5,0.16
22,22.5,88.5,-0.58
22,22.5,92.5,0.98
22,23.5,69.5,1.88
22,23.5,70.5,2.17
22,23.5,71.5,3.16
22,23.5,72.5,1.44
22,23.5,73.5,2.03
22,23.5,74.5,1
22,23.5,75.5,1.68
22,23.5,76.5,1.62
22,23.5,77.5,0.29
22,23.5,78.5,-0.56
22,23.5,79.5,-0.83
22,23.5,80.5,0.11
22,23.5,81.5,-1.03
22,23.5,82.5,-0.13
22,23.5,83.5,0.35
22,23.5,84.5,2.75
22,23.5,85.5,3.75
22,23.5,86.5,4.31
22,23.5,87.5,1.05
22,23.5,88.5,0.58
22,24.5,70.5,2.76
22,24.5,71.5,2.59
22,24.5,72.5,3.23
22,24.5,73.5,2.31
22,24.5,74.5,1.5
22,24.5,75.5,2.06
22,24.5,76.5,1.26
22,24.5,77.5,0.22
22,24.5,78.5,0.83
22,24.5,79.5,0.12
22,24.5,80.5,3.45
22,24.5,81.5,-0.02
22,24.5,82.5,-0.13
22,24.5,83.5,4.74
22,24.5,84.5,4.24
22,24.5,85.5,2.06
22,24.5,86.5,2.89
22,25.5,72.5,3.85
22,25.5,73.5,3.03
22,25.5,74.5,1.68
22,25.5,75.5,1.32
22,25.5,76.5,1
22,25.5,77.5,0.35
22,25.5,78.5,0.62
22,25.5,79.5,2.72
22,25.5,80.5,2.29
22,25.5,81.5,3.77
22,25.5,82.5,2.46
22,25.5,83.5,4.09
22,25.5,84.5,3.29
22,25.5,85.5,1.1
22,26.5,72.5,1.52
22,26.5,73.5,2.19
22,26.5,74.5,1.34
22,26.5,75.5,0.37
22,26.5,76.5,1.12
22,26.5,77.5,0.97
22,26.5,78.5,0.3
22,26.5,79.5,-0.24
22,26.5,80.5,2.23
22,26.5,81.5,1.89
22,26.5,82.5,2.32
22,26.5,83.5,3.09
22,26.5,84.5,2.64
22,27.5,73.5,2.15
22,27.5,74.5,0.89
22,27.5,75.5,0.3
22,27.5,76.5,-0.58
22,27.5,77.5,-0.02
22,27.5,78.5,0.01
22,27.5,79.5,0.04
22,27.5,80.5,1.53
22,27.5,81.5,0.88
22,27.5,82.5,0.63
22,27.5,83.5,0.35
22,28.5,73.5,2.27
22,28.5,74.5,1.79
22,28.5,75.5,0.55
22,28.5,76.5,-0.61
22,28.5,77.5,-1.09
22,28.5,78.5,-0.42
22,28.5,79.5,0.39
22,28.5,80.5,1.04
22,28.5,81.5,0.82
22,28.5,82.5,1.23
22,29.5,73.5,1.7
22,29.5,74.5,2.37
22,29.5,75.5,1.53
22,29.5,76.5,-0.12
22,29.5,77.5,-1.26
22,29.5,78.5,-0.34
22,29.5,79.5,0.29
22,29.5,80.5,0.09
22,30.5,74.5,1.99
22,30.5,75.5,2.62
22,30.5,76.5,1.43
22,30.5,77.5,2.76
22,30.5,78.5,-1.05
22,30.5,79.5,0.22
22,30.5,80.5,-0.11
22,31.5,74.5,0.65
22,31.5,75.5,2.2
22,31.5,76.5,0.61
22,31.5,77.5,0.58
22,31.5,78.5,-1.75
22,31.5,79.5,-0.6
22,31.5,80.5,0.96
22,32.5,74.5,-0.97
22,32.5,75.5,2.72
22,32.5,76.5,2.04
22,32.5,77.5,-2.26
22,32.5,78.5,-0.28
22,32.5,79.5,1.99
22,32.5,80.5,1.86
22,32.5,92.5,-1.1
22,33.5,72.5,-0.59
22,33.5,75.5,-2.81
22,33.5,76.5,-4.12
22,33.5,77.5,0.18
22,33.5,78.5,-1.47
22,33.5,79.5,0.61
22,33.5,92.5,0.11
22,34.5,75.5,-2.03
22,34.5,76.5,-3.11
22,34.5,77.5,0.65
22,34.5,78.5,1.38
22,34.5,79.5,0.95
22,34.5,92.5,-0.11
22,35.5,76.5,-1.17
22,35.5,77.5,-1.94
22,35.5,78.5,-1.4
22,35.5,79.5,0.98
22,35.5,92.5,0.32
22,36.5,73.5,-0.26
22,36.5,76.5,-1.5
22,36.5,77.5,-0.32
22,36.5,78.5,-0.57
23,8.5,72.5,4.55
23,8.5,73.5,3.35
23,8.5,74.5,4.54
23,8.5,75.5,6.33
23,8.5,78.5,-0.65
23,9.5,73.5,4.62
23,9.5,74.5,3.89
23,9.5,75.5,3.97
23,9.5,76.5,2.88
23,9.5,77.5,3.25
23,9.5,78.5,2.58
23,9.5,79.5,-2.86
23,10.5,73.5,7.61
23,10.5,74.5,5.46
23,10.5,75.5,2.24
23,10.5,76.5,2.13
23,10.5,77.5,1.85
23,10.5,78.5,-0.76
23,10.5,79.5,-0.27
23,11.5,73.5,6.33
23,11.5,74.5,5.12
23,11.5,75.5,-3.03
23,11.5,76.5,2.85
23,11.5,77.5,1.29
23,11.5,78.5,-0.09
23,11.5,79.5,2.19
23,12.5,74.5,-4.49
23,12.5,75.5,-1.82
23,12.5,76.5,0
23,12.5,77.5,1.47
23,12.5,78.5,2.33
23,12.5,79.5,1.45
23,13.5,74.5,1.03
23,13.5,75.5,-0.19
23,13.5,76.5,2.88
23,13.5,77.5,4.85
23,13.5,78.5,5.67
23,13.5,79.5,3.41
23,14.5,73.5,1.31
23,14.5,74.5,1.19
23,14.5,75.5,1.83
23,14.5,76.5,-0.01
23,14.5,77.5,2.09
23,14.5,78.5,3.23
23,14.5,79.5,1.89
23,14.5,80.5,3.01
23,15.5,72.5,1.33
23,15.5,73.5,0.85
23,15.5,74.5,0.73
23,15.5,75.5,0.17
23,15.5,76.5,1.2
